date,sales,region,state,category,type,caffeination
3/1/2011,227,West,CA,Tea,Darjeeling,Regular
3/1/2011,211,West,CA,Tea,Earl Grey,Regular
3/1/2011,192,West,CA,Tea,Green Tea,Regular
3/1/2011,318,West,CA,Espresso,Caffe Mocha,Regular
3/1/2011,604,West,CA,Espresso,Decaf Espresso,Decaf
3/1/2011,133,West,CA,Coffee,Amaretto,Regular
3/1/2011,719,West,CA,Coffee,Columbian,Regular
3/1/2011,135,West,CA,Coffee,Decaf Irish Cream,Decaf
3/1/2011,509,West,CA,Espresso,Caffe Latte,Regular
3/1/2011,318,West,NV,Herbal Tea,Chamomile,Decaf
3/1/2011,391,West,NV,Herbal Tea,Lemon,Decaf
3/1/2011,285,West,NV,Herbal Tea,Mint,Decaf
3/1/2011,604,West,NV,Tea,Darjeeling,Regular
3/1/2011,509,West,NV,Tea,Earl Grey,Regular
3/1/2011,34,West,NV,Tea,Green Tea,Regular
3/1/2011,46,West,NV,Espresso,Caffe Latte,Regular
3/1/2011,48,West,NV,Espresso,Caffe Mocha,Regular
3/1/2011,44,West,NV,Espresso,Decaf Espresso,Decaf
3/1/2011,80,West,NV,Coffee,Columbian,Regular
3/1/2011,67,West,NV,Coffee,Decaf Irish Cream,Decaf
3/1/2011,98,West,OR,Herbal Tea,Chamomile,Decaf
3/1/2011,104,West,OR,Herbal Tea,Lemon,Decaf
3/1/2011,56,West,OR,Tea,Darjeeling,Regular
3/1/2011,224,West,OR,Tea,Earl Grey,Regular
3/1/2011,228,West,OR,Tea,Green Tea,Regular
3/1/2011,137,West,OR,Espresso,Caffe Latte,Regular
3/1/2011,143,West,OR,Espresso,Caffe Mocha,Regular
3/1/2011,346,West,OR,Espresso,Decaf Espresso,Decaf
3/1/2011,133,West,OR,Coffee,Amaretto,Regular
3/1/2011,159,West,OR,Coffee,Columbian,Regular
3/1/2011,129,West,OR,Coffee,Decaf Irish Cream,Decaf
3/1/2011,329,West,WA,Herbal Tea,Chamomile,Decaf
3/1/2011,87,West,WA,Herbal Tea,Lemon,Decaf
3/1/2011,178,West,WA,Tea,Darjeeling,Regular
3/1/2011,137,West,WA,Tea,Earl Grey,Regular
3/1/2011,160,West,WA,Tea,Green Tea,Regular
3/1/2011,119,West,WA,Espresso,Caffe Latte,Regular
3/1/2011,128,West,WA,Espresso,Caffe Mocha,Regular
3/1/2011,165,West,WA,Espresso,Decaf Espresso,Decaf
3/1/2011,160,West,WA,Coffee,Columbian,Regular
3/1/2011,242,West,WA,Coffee,Decaf Irish Cream,Decaf
4/1/2011,346,Central,CO,Herbal Tea,Chamomile,Decaf
4/1/2011,133,Central,CO,Herbal Tea,Lemon,Decaf
4/1/2011,137,Central,CO,Herbal Tea,Mint,Decaf
4/1/2011,129,Central,CO,Tea,Darjeeling,Regular
4/1/2011,147,Central,CO,Tea,Earl Grey,Regular
4/1/2011,113,Central,CO,Tea,Green Tea,Regular
4/1/2011,211,Central,CO,Espresso,Caffe Mocha,Regular
4/1/2011,181,Central,CO,Espresso,Decaf Espresso,Decaf
4/1/2011,238,Central,CO,Coffee,Amaretto,Regular
4/1/2011,190,Central,CO,Coffee,Columbian,Regular
4/1/2011,261,Central,CO,Coffee,Decaf Irish Cream,Decaf
4/1/2011,238,Central,IL,Herbal Tea,Chamomile,Decaf
4/1/2011,190,Central,IL,Herbal Tea,Lemon,Decaf
4/1/2011,261,Central,IL,Herbal Tea,Mint,Decaf
4/1/2011,211,Central,IL,Tea,Darjeeling,Regular
4/1/2011,181,Central,IL,Tea,Earl Grey,Regular
4/1/2011,626,Central,IL,Espresso,Caffe Mocha,Regular
4/1/2011,509,Central,IL,Espresso,Decaf Espresso,Decaf
4/1/2011,486,Central,IL,Coffee,Columbian,Regular
4/1/2011,321,Central,IL,Coffee,Decaf Irish Cream,Decaf
4/1/2011,626,Central,IA,Herbal Tea,Chamomile,Decaf
4/1/2011,321,Central,IA,Herbal Tea,Lemon,Decaf
4/1/2011,509,Central,IA,Tea,Darjeeling,Regular
4/1/2011,616,Central,IA,Tea,Earl Grey,Regular
4/1/2011,46,Central,IA,Espresso,Caffe Mocha,Regular
4/1/2011,46,Central,IA,Espresso,Decaf Espresso,Decaf
4/1/2011,50,Central,IA,Coffee,Amaretto,Regular
4/1/2011,65,Central,IA,Coffee,Columbian,Regular
4/1/2011,52,Central,IA,Coffee,Decaf Irish Cream,Decaf
4/1/2011,114,Central,MO,Herbal Tea,Chamomile,Decaf
4/1/2011,142,Central,MO,Herbal Tea,Lemon,Decaf
4/1/2011,94,Central,MO,Tea,Darjeeling,Regular
4/1/2011,69,Central,MO,Tea,Earl Grey,Regular
4/1/2011,84,Central,MO,Tea,Green Tea,Regular
4/1/2011,123,Central,MO,Espresso,Caffe Mocha,Regular
4/1/2011,119,Central,MO,Espresso,Decaf Espresso,Decaf
4/1/2011,190,Central,MO,Coffee,Columbian,Regular
4/1/2011,178,Central,MO,Coffee,Decaf Irish Cream,Decaf
4/1/2011,56,Central,OH,Herbal Tea,Chamomile,Decaf
4/1/2011,80,Central,OH,Herbal Tea,Lemon,Decaf
4/1/2011,237,Central,OH,Tea,Darjeeling,Regular
4/1/2011,285,Central,OH,Tea,Earl Grey,Regular
4/1/2011,346,Central,OH,Espresso,Caffe Mocha,Regular
4/1/2011,129,Central,OH,Espresso,Decaf Espresso,Decaf
4/1/2011,137,Central,OH,Coffee,Amaretto,Regular
4/1/2011,114,Central,OH,Coffee,Columbian,Regular
4/1/2011,133,Central,OH,Coffee,Decaf Irish Cream,Decaf
4/1/2011,142,Central,WI,Herbal Tea,Chamomile,Decaf
4/1/2011,129,Central,WI,Herbal Tea,Lemon,Decaf
4/1/2011,121,Central,WI,Tea,Darjeeling,Regular
4/1/2011,160,Central,WI,Tea,Earl Grey,Regular
4/1/2011,161,Central,WI,Espresso,Caffe Mocha,Regular
4/1/2011,110,Central,WI,Espresso,Decaf Espresso,Decaf
4/1/2011,135,Central,WI,Coffee,Amaretto,Regular
4/1/2011,242,Central,WI,Coffee,Columbian,Regular
4/1/2011,208,Central,WI,Coffee,Decaf Irish Cream,Decaf
4/1/2011,190,East,CT,Herbal Tea,Lemon,Decaf
4/1/2011,178,East,CT,Herbal Tea,Mint,Decaf
4/1/2011,123,East,CT,Tea,Darjeeling,Regular
4/1/2011,66,East,CT,Tea,Green Tea,Regular
4/1/2011,311,East,CT,Coffee,Columbian,Regular
4/1/2011,160,East,CT,Espresso,Caffe Mocha,Regular
4/1/2011,127,East,CT,Espresso,Decaf Espresso,Decaf
4/1/2011,110,East,FL,Herbal Tea,Chamomile,Decaf
4/1/2011,135,East,FL,Herbal Tea,Lemon,Decaf
4/1/2011,161,East,FL,Herbal Tea,Mint,Decaf
4/1/2011,91,East,FL,Tea,Darjeeling,Regular
4/1/2011,129,East,FL,Tea,Green Tea,Regular
4/1/2011,237,East,FL,Coffee,Columbian,Regular
4/1/2011,285,East,FL,Coffee,Decaf Irish Cream,Decaf
4/1/2011,242,East,FL,Espresso,Caffe Mocha,Regular
4/1/2011,208,East,FL,Espresso,Decaf Espresso,Decaf
4/1/2011,129,East,MA,Herbal Tea,Lemon,Decaf
4/1/2011,80,East,MA,Tea,Darjeeling,Regular
4/1/2011,56,East,MA,Tea,Green Tea,Regular
4/1/2011,553,East,MA,Coffee,Columbian,Regular
4/1/2011,125,East,MA,Espresso,Caffe Mocha,Regular
4/1/2011,346,East,MA,Espresso,Regular Espresso,Regular
4/1/2011,84,East,NH,Herbal Tea,Lemon,Decaf
4/1/2011,50,East,NH,Tea,Darjeeling,Regular
4/1/2011,46,East,NH,Tea,Green Tea,Regular
4/1/2011,129,East,NH,Coffee,Amaretto,Regular
4/1/2011,133,East,NH,Coffee,Columbian,Regular
4/1/2011,114,East,NH,Espresso,Caffe Mocha,Regular
4/1/2011,69,East,NH,Espresso,Regular Espresso,Regular
4/1/2011,211,East,NY,Tea,Green Tea,Regular
4/1/2011,680,East,NY,Herbal Tea,Lemon,Decaf
4/1/2011,201,East,NY,Herbal Tea,Mint,Decaf
4/1/2011,261,East,NY,Tea,Darjeeling,Regular
4/1/2011,238,East,NY,Tea,Earl Grey,Regular
4/1/2011,759,East,NY,Coffee,Columbian,Regular
4/1/2011,70,East,NY,Espresso,Caffe Mocha,Regular
4/1/2011,601,East,NY,Espresso,Regular Espresso,Regular
4/1/2011,127,South,LA,Herbal Tea,Chamomile,Decaf
4/1/2011,190,South,LA,Herbal Tea,Lemon,Decaf
4/1/2011,92,South,LA,Coffee,Columbian,Regular
4/1/2011,129,South,LA,Coffee,Decaf Irish Cream,Decaf
4/1/2011,160,South,LA,Espresso,Caffe Latte,Regular
4/1/2011,142,South,LA,Espresso,Caffe Mocha,Regular
4/1/2011,121,South,LA,Espresso,Decaf Espresso,Decaf
4/1/2011,50,South,NM,Herbal Tea,Chamomile,Decaf
4/1/2011,65,South,NM,Herbal Tea,Lemon,Decaf
4/1/2011,133,South,NM,Coffee,Columbian,Regular
4/1/2011,142,South,NM,Coffee,Decaf Irish Cream,Decaf
4/1/2011,69,South,NM,Espresso,Caffe Latte,Regular
4/1/2011,114,South,NM,Espresso,Caffe Mocha,Regular
4/1/2011,94,South,NM,Espresso,Decaf Espresso,Decaf
4/1/2011,135,South,OK,Herbal Tea,Chamomile,Decaf
4/1/2011,242,South,OK,Herbal Tea,Lemon,Decaf
4/1/2011,113,South,OK,Coffee,Columbian,Regular
4/1/2011,80,South,OK,Coffee,Decaf Irish Cream,Decaf
4/1/2011,285,South,OK,Espresso,Caffe Latte,Regular
4/1/2011,56,South,OK,Espresso,Caffe Mocha,Regular
4/1/2011,237,South,OK,Espresso,Decaf Espresso,Decaf
4/1/2011,137,South,TX,Herbal Tea,Chamomile,Decaf
4/1/2011,114,South,TX,Herbal Tea,Lemon,Decaf
4/1/2011,486,South,TX,Coffee,Columbian,Regular
4/1/2011,190,South,TX,Coffee,Decaf Irish Cream,Decaf
4/1/2011,181,South,TX,Espresso,Caffe Latte,Regular
4/1/2011,238,South,TX,Espresso,Caffe Mocha,Regular
4/1/2011,211,South,TX,Espresso,Decaf Espresso,Decaf
4/1/2011,129,West,UT,Herbal Tea,Chamomile,Decaf
4/1/2011,133,West,UT,Herbal Tea,Lemon,Decaf
4/1/2011,142,West,UT,Herbal Tea,Mint,Decaf
4/1/2011,114,West,UT,Tea,Darjeeling,Regular
4/1/2011,94,West,UT,Tea,Earl Grey,Regular
4/1/2011,69,West,UT,Tea,Green Tea,Regular
4/1/2011,119,West,UT,Espresso,Caffe Latte,Regular
4/1/2011,127,West,UT,Espresso,Caffe Mocha,Regular
4/1/2011,123,West,UT,Espresso,Decaf Espresso,Decaf
4/1/2011,178,West,UT,Coffee,Amaretto,Regular
4/1/2011,127,West,UT,Coffee,Columbian,Regular
4/1/2011,190,West,UT,Coffee,Decaf Irish Cream,Decaf
4/1/2011,261,West,CA,Herbal Tea,Chamomile,Decaf
4/1/2011,486,West,CA,Herbal Tea,Lemon,Decaf
4/1/2011,190,West,CA,Herbal Tea,Mint,Decaf
4/1/2011,238,West,CA,Tea,Darjeeling,Regular
4/1/2011,211,West,CA,Tea,Earl Grey,Regular
4/1/2011,181,West,CA,Tea,Green Tea,Regular
4/1/2011,509,West,CA,Espresso,Caffe Latte,Regular
4/1/2011,318,West,CA,Espresso,Caffe Mocha,Regular
4/1/2011,626,West,CA,Espresso,Decaf Espresso,Decaf
4/1/2011,117,West,CA,Coffee,Amaretto,Regular
4/1/2011,759,West,CA,Coffee,Columbian,Regular
4/1/2011,169,West,CA,Coffee,Decaf Irish Cream,Decaf
4/1/2011,318,West,NV,Herbal Tea,Chamomile,Decaf
4/1/2011,486,West,NV,Herbal Tea,Lemon,Decaf
4/1/2011,321,West,NV,Herbal Tea,Mint,Decaf
4/1/2011,626,West,NV,Tea,Darjeeling,Regular
4/1/2011,509,West,NV,Tea,Earl Grey,Regular
4/1/2011,28,West,NV,Tea,Green Tea,Regular
4/1/2011,46,West,NV,Espresso,Caffe Latte,Regular
4/1/2011,50,West,NV,Espresso,Caffe Mocha,Regular
4/1/2011,46,West,NV,Espresso,Decaf Espresso,Decaf
4/1/2011,84,West,NV,Coffee,Columbian,Regular
4/1/2011,65,West,NV,Coffee,Decaf Irish Cream,Decaf
4/1/2011,93,West,OR,Herbal Tea,Chamomile,Decaf
4/1/2011,113,West,OR,Herbal Tea,Lemon,Decaf
4/1/2011,56,West,OR,Tea,Darjeeling,Regular
4/1/2011,237,West,OR,Tea,Earl Grey,Regular
4/1/2011,285,West,OR,Tea,Green Tea,Regular
4/1/2011,129,West,OR,Espresso,Caffe Latte,Regular
4/1/2011,137,West,OR,Espresso,Caffe Mocha,Regular
4/1/2011,346,West,OR,Espresso,Decaf Espresso,Decaf
4/1/2011,133,West,OR,Coffee,Amaretto,Regular
4/1/2011,127,West,OR,Coffee,Columbian,Regular
4/1/2011,114,West,OR,Coffee,Decaf Irish Cream,Decaf
4/1/2011,311,West,WA,Herbal Tea,Chamomile,Decaf
4/1/2011,92,West,WA,Herbal Tea,Lemon,Decaf
4/1/2011,142,West,WA,Tea,Darjeeling,Regular
4/1/2011,121,West,WA,Tea,Earl Grey,Regular
4/1/2011,160,West,WA,Tea,Green Tea,Regular
4/1/2011,110,West,WA,Espresso,Caffe Latte,Regular
4/1/2011,135,West,WA,Espresso,Caffe Mocha,Regular
4/1/2011,161,West,WA,Espresso,Decaf Espresso,Decaf
4/1/2011,180,West,WA,Coffee,Columbian,Regular
4/1/2011,242,West,WA,Coffee,Decaf Irish Cream,Decaf
5/1/2011,295,Central,CO,Herbal Tea,Chamomile,Decaf
5/1/2011,127,Central,CO,Herbal Tea,Lemon,Decaf
5/1/2011,122,Central,CO,Herbal Tea,Mint,Decaf
5/1/2011,117,Central,CO,Tea,Darjeeling,Regular
5/1/2011,121,Central,CO,Tea,Earl Grey,Regular
5/1/2011,98,Central,CO,Tea,Green Tea,Regular
5/1/2011,208,Central,CO,Espresso,Caffe Mocha,Regular
5/1/2011,159,Central,CO,Espresso,Decaf Espresso,Decaf
5/1/2011,254,Central,CO,Coffee,Amaretto,Regular
5/1/2011,188,Central,CO,Coffee,Columbian,Regular
5/1/2011,254,Central,CO,Coffee,Decaf Irish Cream,Decaf
5/1/2011,254,Central,IL,Herbal Tea,Chamomile,Decaf
5/1/2011,188,Central,IL,Herbal Tea,Lemon,Decaf
5/1/2011,254,Central,IL,Herbal Tea,Mint,Decaf
5/1/2011,208,Central,IL,Tea,Darjeeling,Regular
5/1/2011,159,Central,IL,Tea,Earl Grey,Regular
5/1/2011,607,Central,IL,Espresso,Caffe Mocha,Regular
5/1/2011,516,Central,IL,Espresso,Decaf Espresso,Decaf
5/1/2011,461,Central,IL,Coffee,Columbian,Regular
5/1/2011,309,Central,IL,Coffee,Decaf Irish Cream,Decaf
5/1/2011,607,Central,IA,Herbal Tea,Chamomile,Decaf
5/1/2011,309,Central,IA,Herbal Tea,Lemon,Decaf
5/1/2011,516,Central,IA,Tea,Darjeeling,Regular
5/1/2011,584,Central,IA,Tea,Earl Grey,Regular
5/1/2011,49,Central,IA,Espresso,Caffe Mocha,Regular
5/1/2011,43,Central,IA,Espresso,Decaf Espresso,Decaf
5/1/2011,49,Central,IA,Coffee,Amaretto,Regular
5/1/2011,67,Central,IA,Coffee,Columbian,Regular
5/1/2011,52,Central,IA,Coffee,Decaf Irish Cream,Decaf
5/1/2011,103,Central,MO,Herbal Tea,Chamomile,Decaf
5/1/2011,135,Central,MO,Herbal Tea,Lemon,Decaf
5/1/2011,91,Central,MO,Tea,Darjeeling,Regular
5/1/2011,75,Central,MO,Tea,Earl Grey,Regular
5/1/2011,80,Central,MO,Tea,Green Tea,Regular
5/1/2011,108,Central,MO,Espresso,Caffe Mocha,Regular
5/1/2011,96,Central,MO,Espresso,Decaf Espresso,Decaf
5/1/2011,171,Central,MO,Coffee,Columbian,Regular
5/1/2011,147,Central,MO,Coffee,Decaf Irish Cream,Decaf
5/1/2011,49,Central,OH,Herbal Tea,Chamomile,Decaf
5/1/2011,70,Central,OH,Herbal Tea,Lemon,Decaf
5/1/2011,233,Central,OH,Tea,Darjeeling,Regular
5/1/2011,271,Central,OH,Tea,Earl Grey,Regular
5/1/2011,295,Central,OH,Espresso,Caffe Mocha,Regular
5/1/2011,117,Central,OH,Espresso,Decaf Espresso,Decaf
5/1/2011,122,Central,OH,Coffee,Amaretto,Regular
5/1/2011,102,Central,OH,Coffee,Columbian,Regular
5/1/2011,127,Central,OH,Coffee,Decaf Irish Cream,Decaf
5/1/2011,129,Central,WI,Herbal Tea,Chamomile,Decaf
5/1/2011,129,Central,WI,Herbal Tea,Lemon,Decaf
5/1/2011,109,Central,WI,Tea,Darjeeling,Regular
5/1/2011,153,Central,WI,Tea,Earl Grey,Regular
5/1/2011,168,Central,WI,Espresso,Caffe Mocha,Regular
5/1/2011,109,Central,WI,Espresso,Decaf Espresso,Decaf
5/1/2011,129,Central,WI,Coffee,Amaretto,Regular
5/1/2011,219,Central,WI,Coffee,Columbian,Regular
5/1/2011,202,Central,WI,Coffee,Decaf Irish Cream,Decaf
5/1/2011,171,East,CT,Herbal Tea,Lemon,Decaf
5/1/2011,147,East,CT,Herbal Tea,Mint,Decaf
5/1/2011,108,East,CT,Tea,Darjeeling,Regular
5/1/2011,56,East,CT,Tea,Green Tea,Regular
5/1/2011,273,East,CT,Coffee,Columbian,Regular
5/1/2011,153,East,CT,Espresso,Caffe Mocha,Regular
5/1/2011,112,East,CT,Espresso,Decaf Espresso,Decaf
5/1/2011,109,East,FL,Herbal Tea,Chamomile,Decaf
5/1/2011,129,East,FL,Herbal Tea,Lemon,Decaf
5/1/2011,168,East,FL,Herbal Tea,Mint,Decaf
5/1/2011,88,East,FL,Tea,Darjeeling,Regular
5/1/2011,129,East,FL,Tea,Green Tea,Regular
5/1/2011,233,East,FL,Coffee,Columbian,Regular
5/1/2011,271,East,FL,Coffee,Decaf Irish Cream,Decaf
5/1/2011,219,East,FL,Espresso,Caffe Mocha,Regular
5/1/2011,202,East,FL,Espresso,Decaf Espresso,Decaf
5/1/2011,117,East,MA,Herbal Tea,Lemon,Decaf
5/1/2011,70,East,MA,Tea,Darjeeling,Regular
5/1/2011,49,East,MA,Tea,Green Tea,Regular
5/1/2011,546,East,MA,Coffee,Columbian,Regular
5/1/2011,113,East,MA,Espresso,Caffe Mocha,Regular
5/1/2011,295,East,MA,Espresso,Regular Espresso,Regular
5/1/2011,43,East,NH,Tea,Green Tea,Regular
5/1/2011,80,East,NH,Herbal Tea,Lemon,Decaf
5/1/2011,49,East,NH,Tea,Darjeeling,Regular
5/1/2011,124,East,NH,Coffee,Amaretto,Regular
5/1/2011,131,East,NH,Coffee,Columbian,Regular
5/1/2011,103,East,NH,Espresso,Caffe Mocha,Regular
5/1/2011,75,East,NH,Espresso,Regular Espresso,Regular
5/1/2011,208,East,NY,Tea,Green Tea,Regular
5/1/2011,645,East,NY,Herbal Tea,Lemon,Decaf
5/1/2011,196,East,NY,Herbal Tea,Mint,Decaf
5/1/2011,254,East,NY,Tea,Darjeeling,Regular
5/1/2011,254,East,NY,Tea,Earl Grey,Regular
5/1/2011,749,East,NY,Coffee,Columbian,Regular
5/1/2011,68,East,NY,Espresso,Caffe Mocha,Regular
5/1/2011,538,East,NY,Espresso,Regular Espresso,Regular
5/1/2011,110,South,LA,Herbal Tea,Chamomile,Decaf
5/1/2011,171,South,LA,Herbal Tea,Lemon,Decaf
5/1/2011,98,South,LA,Coffee,Columbian,Regular
5/1/2011,129,South,LA,Coffee,Decaf Irish Cream,Decaf
5/1/2011,153,South,LA,Espresso,Caffe Latte,Regular
5/1/2011,129,South,LA,Espresso,Caffe Mocha,Regular
5/1/2011,109,South,LA,Espresso,Decaf Espresso,Decaf
5/1/2011,49,South,NM,Herbal Tea,Chamomile,Decaf
5/1/2011,67,South,NM,Herbal Tea,Lemon,Decaf
5/1/2011,131,South,NM,Coffee,Columbian,Regular
5/1/2011,135,South,NM,Coffee,Decaf Irish Cream,Decaf
5/1/2011,75,South,NM,Espresso,Caffe Latte,Regular
5/1/2011,103,South,NM,Espresso,Caffe Mocha,Regular
5/1/2011,91,South,NM,Espresso,Decaf Espresso,Decaf
5/1/2011,129,South,OK,Herbal Tea,Chamomile,Decaf
5/1/2011,219,South,OK,Herbal Tea,Lemon,Decaf
5/1/2011,98,South,OK,Coffee,Columbian,Regular
5/1/2011,70,South,OK,Coffee,Decaf Irish Cream,Decaf
5/1/2011,271,South,OK,Espresso,Caffe Latte,Regular
5/1/2011,49,South,OK,Espresso,Caffe Mocha,Regular
5/1/2011,233,South,OK,Espresso,Decaf Espresso,Decaf
5/1/2011,122,South,TX,Herbal Tea,Chamomile,Decaf
5/1/2011,102,South,TX,Herbal Tea,Lemon,Decaf
5/1/2011,507,South,TX,Coffee,Columbian,Regular
5/1/2011,188,South,TX,Coffee,Decaf Irish Cream,Decaf
5/1/2011,159,South,TX,Espresso,Caffe Latte,Regular
5/1/2011,254,South,TX,Espresso,Caffe Mocha,Regular
5/1/2011,208,South,TX,Espresso,Decaf Espresso,Decaf
5/1/2011,124,West,UT,Herbal Tea,Chamomile,Decaf
5/1/2011,131,West,UT,Herbal Tea,Lemon,Decaf
5/1/2011,135,West,UT,Herbal Tea,Mint,Decaf
5/1/2011,103,West,UT,Tea,Darjeeling,Regular
5/1/2011,91,West,UT,Tea,Earl Grey,Regular
5/1/2011,75,West,UT,Tea,Green Tea,Regular
5/1/2011,96,West,UT,Espresso,Caffe Latte,Regular
5/1/2011,110,West,UT,Espresso,Caffe Mocha,Regular
5/1/2011,108,West,UT,Espresso,Decaf Espresso,Decaf
5/1/2011,147,West,UT,Coffee,Amaretto,Regular
5/1/2011,112,West,UT,Coffee,Columbian,Regular
5/1/2011,171,West,UT,Coffee,Decaf Irish Cream,Decaf
5/1/2011,254,West,CA,Herbal Tea,Chamomile,Decaf
5/1/2011,507,West,CA,Herbal Tea,Lemon,Decaf
5/1/2011,188,West,CA,Herbal Tea,Mint,Decaf
5/1/2011,254,West,CA,Tea,Darjeeling,Regular
5/1/2011,208,West,CA,Tea,Earl Grey,Regular
5/1/2011,159,West,CA,Tea,Green Tea,Regular
5/1/2011,516,West,CA,Espresso,Caffe Latte,Regular
5/1/2011,286,West,CA,Espresso,Caffe Mocha,Regular
5/1/2011,607,West,CA,Espresso,Decaf Espresso,Decaf
5/1/2011,105,West,CA,Coffee,Amaretto,Regular
5/1/2011,749,West,CA,Coffee,Columbian,Regular
5/1/2011,162,West,CA,Coffee,Decaf Irish Cream,Decaf
5/1/2011,286,West,NV,Herbal Tea,Chamomile,Decaf
5/1/2011,461,West,NV,Herbal Tea,Lemon,Decaf
5/1/2011,309,West,NV,Herbal Tea,Mint,Decaf
5/1/2011,607,West,NV,Tea,Darjeeling,Regular
5/1/2011,516,West,NV,Tea,Earl Grey,Regular
5/1/2011,18,West,NV,Tea,Green Tea,Regular
5/1/2011,43,West,NV,Espresso,Caffe Latte,Regular
5/1/2011,49,West,NV,Espresso,Caffe Mocha,Regular
5/1/2011,49,West,NV,Espresso,Decaf Espresso,Decaf
5/1/2011,80,West,NV,Coffee,Columbian,Regular
5/1/2011,67,West,NV,Coffee,Decaf Irish Cream,Decaf
5/1/2011,74,West,OR,Herbal Tea,Chamomile,Decaf
5/1/2011,98,West,OR,Herbal Tea,Lemon,Decaf
5/1/2011,49,West,OR,Tea,Darjeeling,Regular
5/1/2011,233,West,OR,Tea,Earl Grey,Regular
5/1/2011,271,West,OR,Tea,Green Tea,Regular
5/1/2011,117,West,OR,Espresso,Caffe Latte,Regular
5/1/2011,122,West,OR,Espresso,Caffe Mocha,Regular
5/1/2011,295,West,OR,Espresso,Decaf Espresso,Decaf
5/1/2011,127,West,OR,Coffee,Amaretto,Regular
5/1/2011,115,West,OR,Coffee,Columbian,Regular
5/1/2011,102,West,OR,Coffee,Decaf Irish Cream,Decaf
5/1/2011,273,West,WA,Herbal Tea,Chamomile,Decaf
5/1/2011,98,West,WA,Herbal Tea,Lemon,Decaf
5/1/2011,129,West,WA,Tea,Darjeeling,Regular
5/1/2011,109,West,WA,Tea,Earl Grey,Regular
5/1/2011,153,West,WA,Tea,Green Tea,Regular
5/1/2011,109,West,WA,Espresso,Caffe Latte,Regular
5/1/2011,129,West,WA,Espresso,Caffe Mocha,Regular
5/1/2011,168,West,WA,Espresso,Decaf Espresso,Decaf
5/1/2011,173,West,WA,Coffee,Columbian,Regular
5/1/2011,219,West,WA,Coffee,Decaf Irish Cream,Decaf
6/1/2011,295,Central,CO,Herbal Tea,Chamomile,Decaf
6/1/2011,106,Central,CO,Herbal Tea,Lemon,Decaf
6/1/2011,117,Central,CO,Herbal Tea,Mint,Decaf
6/1/2011,114,Central,CO,Tea,Darjeeling,Regular
6/1/2011,116,Central,CO,Tea,Earl Grey,Regular
6/1/2011,98,Central,CO,Tea,Green Tea,Regular
6/1/2011,228,Central,CO,Espresso,Caffe Mocha,Regular
6/1/2011,134,Central,CO,Espresso,Decaf Espresso,Decaf
6/1/2011,274,Central,CO,Coffee,Amaretto,Regular
6/1/2011,188,Central,CO,Coffee,Columbian,Regular
6/1/2011,298,Central,CO,Coffee,Decaf Irish Cream,Decaf
6/1/2011,274,Central,IL,Herbal Tea,Chamomile,Decaf
6/1/2011,188,Central,IL,Herbal Tea,Lemon,Decaf
6/1/2011,298,Central,IL,Herbal Tea,Mint,Decaf
6/1/2011,228,Central,IL,Tea,Darjeeling,Regular
6/1/2011,134,Central,IL,Tea,Earl Grey,Regular
6/1/2011,628,Central,IL,Espresso,Caffe Mocha,Regular
6/1/2011,516,Central,IL,Espresso,Decaf Espresso,Decaf
6/1/2011,474,Central,IL,Coffee,Columbian,Regular
6/1/2011,342,Central,IL,Coffee,Decaf Irish Cream,Decaf
6/1/2011,628,Central,IA,Herbal Tea,Chamomile,Decaf
6/1/2011,342,Central,IA,Herbal Tea,Lemon,Decaf
6/1/2011,516,Central,IA,Tea,Darjeeling,Regular
6/1/2011,598,Central,IA,Tea,Earl Grey,Regular
6/1/2011,53,Central,IA,Espresso,Caffe Mocha,Regular
6/1/2011,43,Central,IA,Espresso,Decaf Espresso,Decaf
6/1/2011,57,Central,IA,Coffee,Amaretto,Regular
6/1/2011,69,Central,IA,Coffee,Columbian,Regular
6/1/2011,52,Central,IA,Coffee,Decaf Irish Cream,Decaf
6/1/2011,124,Central,MO,Herbal Tea,Chamomile,Decaf
6/1/2011,140,Central,MO,Herbal Tea,Lemon,Decaf
6/1/2011,95,Central,MO,Tea,Darjeeling,Regular
6/1/2011,77,Central,MO,Tea,Earl Grey,Regular
6/1/2011,81,Central,MO,Tea,Green Tea,Regular
6/1/2011,91,Central,MO,Espresso,Caffe Mocha,Regular
6/1/2011,88,Central,MO,Espresso,Decaf Espresso,Decaf
6/1/2011,167,Central,MO,Coffee,Columbian,Regular
6/1/2011,141,Central,MO,Coffee,Decaf Irish Cream,Decaf
6/1/2011,44,Central,OH,Herbal Tea,Chamomile,Decaf
6/1/2011,59,Central,OH,Herbal Tea,Lemon,Decaf
6/1/2011,276,Central,OH,Tea,Darjeeling,Regular
6/1/2011,279,Central,OH,Tea,Earl Grey,Regular
6/1/2011,295,Central,OH,Espresso,Caffe Mocha,Regular
6/1/2011,114,Central,OH,Espresso,Decaf Espresso,Decaf
6/1/2011,117,Central,OH,Coffee,Amaretto,Regular
6/1/2011,92,Central,OH,Coffee,Columbian,Regular
6/1/2011,106,Central,OH,Coffee,Decaf Irish Cream,Decaf
6/1/2011,124,Central,WI,Herbal Tea,Chamomile,Decaf
6/1/2011,143,Central,WI,Herbal Tea,Lemon,Decaf
6/1/2011,98,Central,WI,Tea,Darjeeling,Regular
